file,sublevel,grid_size,n_states,win_prob,expected_steps
B-60,28,8,408,0.000000,18.13
B-60,29,8,494,0.000000,46.70
B-60,30,8,204,0.000000,6.96
B-60,31,8,227,0.000037,5.42
B-60,32,8,294,0.000028,5.98
B-60,33,8,356,0.000252,19.83
B-60,34,8,278,0.017009,110.50
B-60,35,8,528,0.000001,20.87
B-60,36,8,171,0.000000,6.90
B-60,37,8,967,0.137362,49.74
B-60,38,8,516,0.000000,162.93
B-60,39,8,727,0.000001,10.00
B-60,40,8,575,0.000210,2.68
B-60,41,8,232,0.000000,24.03
B-60,42,8,704,0.000639,12.20
B-60,43,8,599,0.000001,31.87
B-60,44,8,489,0.000000,4.45
B-60,45,8,419,0.000000,4.52
B-60,46,8,321,0.000000,12.01
B-60,47,8,1235,0.000006,16.90
B-60,48,8,628,0.000000,64.02
B-60,49,8,273,0.000000,2.05
B-60,50,8,320,0.000000,2.93
B-60,51,8,467,0.000000,31.32
B-60,52,8,313,0.000000,62.31
B-60,53,8,1189,0.000000,23.49
B-60,54,8,156,0.000000,4.95
B-60,55,8,190,0.000000,9.05
B-60,56,8,497,0.000000,153.40
B-60,57,8,184,0.000004,47.39
B-60,58,8,267,0.000000,3.55
B-60,59,8,632,0.000011,11.41
B-60,60,8,220,0.000021,3.80
B-60,61,8,161,0.000228,47.76
B-60,62,8,241,0.000000,6.49
B-60,63,8,459,0.000000,6.97
B-60,64,8,877,0.000001,3.49
B-60,65,8,568,0.000502,53.04
B-60,66,8,279,0.000003,12.46
B-60,67,8,299,0.000000,75.87
B-60,68,8,423,0.000000,29.02
B-60,69,8,200,0.004613,30.92
B-60,70,8,288,0.000001,3.03
B-60,71,8,657,0.000000,7.75
B-60,72,8,126,0.000000,2.10
B-60,73,8,274,0.000000,14.90
B-60,74,8,685,0.000000,3.38
B-60,75,8,485,0.000000,3.03
B-60,76,8,211,0.001776,16.79
B-60,77,8,195,0.000000,6.03
B-60,78,8,206,0.000000,10.61
B-60,79,8,311,0.000000,10.84
B-60,80,8,387,0.000013,53.60
B-60,81,8,281,0.000000,3.11
B-60,82,8,884,0.000000,90.30
B-60,83,8,831,0.101089,45.26
B-60,84,8,179,0.000000,13.54
B-60,85,8,1073,0.000000,8.30
B-60,86,8,408,0.000000,18.13
B-60,87,8,494,0.000000,46.70
B-60,88,8,204,0.000000,6.96
B-60,89,8,227,0.000037,5.42
B-60,90,8,294,0.000028,5.98
B-60,91,8,356,0.000252,19.83
B-60,92,8,278,0.017009,110.50
B-60,93,8,528,0.000001,20.87
B-60,94,8,171,0.000000,6.90
B-60,95,8,967,0.137362,49.74
B-60,96,8,516,0.000000,162.93
B-60,97,8,727,0.000001,10.00
B-60,98,8,575,0.000210,2.68
B-60,99,8,232,0.000000,24.03
B-61,0,8,243,0.000000,167.72
B-61,1,8,259,0.000055,7.14
B-61,2,8,348,0.000000,1.98
B-61,3,8,231,0.000000,17.41
B-61,4,8,323,0.000000,48.73
B-61,5,8,314,0.000001,35.36
B-61,6,8,310,0.000000,3.12
B-61,7,8,593,0.000000,53.56
B-61,8,8,187,0.000000,14.20
B-61,9,8,184,0.000000,30.88
B-61,10,8,596,0.000000,18.88
B-61,11,8,173,0.000000,4.13
B-61,12,8,228,0.000333,24.36
B-61,13,8,392,0.000000,2.84
B-61,14,8,319,0.000000,5.81
B-61,15,8,221,0.000000,3.87
B-61,16,8,125,0.000000,8.24
B-61,17,8,292,0.003333,3.04
B-61,18,8,500,0.000000,67.07
B-61,19,8,183,0.000001,5.48
B-61,20,8,255,0.001671,8.81
B-61,21,8,279,0.000000,8.37
B-61,22,8,185,0.000000,11.55
B-61,23,8,233,0.000000,7.86
B-61,24,8,343,0.000000,33.02
B-61,25,8,172,0.000000,6.66
B-61,26,8,160,0.000000,2.97
B-61,27,8,268,0.000000,125.35
B-61,28,8,300,0.000000,4.45
B-61,29,8,178,0.000000,18.13
B-61,30,8,250,0.000000,9.86
B-61,31,8,263,0.000000,17.78
B-61,32,8,227,0.250000,2.08
B-61,33,8,180,0.000166,17.72
B-61,34,8,188,0.000000,19.12
B-61,35,8,313,0.000000,10.94
B-61,36,8,323,0.000000,14.37
B-61,37,8,809,0.000000,47.82
B-61,38,8,161,0.000003,6.67
B-61,39,8,255,0.000007,16.77
B-61,40,8,295,0.000000,7.89
B-61,41,8,147,0.000000,5.66
B-61,42,8,231,0.000000,16.34
B-61,43,8,178,0.000000,2.88
B-61,44,8,286,0.000000,10.09
B-61,45,8,236,0.000000,19.34
B-61,46,8,346,0.000000,21.24
B-61,47,8,437,0.000000,11.56
B-61,48,8,241,0.000000,5.74
B-61,49,8,402,0.000000,2.66
B-61,50,8,280,0.000000,3.42
B-61,51,8,237,0.000000,10.37
B-61,52,8,267,0.000000,5.94
B-61,53,8,328,0.000001,78.43
B-61,54,8,217,0.000070,38.38
B-61,55,8,402,0.000000,10.57
B-61,56,8,320,0.000000,5.15
B-61,57,8,130,0.000000,3.30
B-61,58,8,329,0.078959,41.38
B-61,59,8,95,0.000000,2.02
B-61,60,8,193,0.000000,5.14
B-61,61,8,280,0.000000,10.23
B-61,62,8,225,0.000516,7.55
B-61,63,8,305,0.000000,11.80
B-61,64,8,146,0.000015,3.40
B-61,65,8,281,0.000747,17.85
B-61,66,8,219,0.000000,7.34
B-61,67,8,260,0.000000,5.07
B-61,68,8,255,0.000000,7.32
B-61,69,8,304,0.000000,7.82
B-61,70,8,183,0.000000,5.27
B-61,71,8,224,0.000000,181.72
B-61,72,8,204,0.007328,5.59
B-61,73,8,283,0.000002,4.06
B-61,74,8,349,0.000000,52.06
B-61,75,8,382,0.000000,197.57
B-61,76,8,203,0.000000,3.22
B-61,77,8,228,0.033397,15.93
B-61,78,8,187,0.000000,10.23
B-61,79,8,497,0.000000,24.23
B-61,80,8,285,0.000000,39.39
B-61,81,8,238,0.000000,1.75
B-61,82,8,426,0.000000,35.74
B-61,83,8,280,0.000000,2.25
B-61,84,8,257,0.000000,28.48
B-61,85,8,173,0.000003,3.30
B-61,86,8,302,0.000000,5.33
B-61,87,8,256,0.000000,3.73
B-61,88,8,256,0.000000,5.04
B-61,89,8,376,0.000000,10.02
B-61,90,8,149,0.000000,5.32
B-61,91,8,585,0.000182,10.23
B-61,92,8,236,0.000002,23.73
B-61,93,8,201,0.000000,4.98
B-61,94,8,203,0.000000,22.09
B-61,95,8,214,0.000000,3.21
B-61,96,8,251,0.000059,33.16
B-61,97,8,289,0.000003,54.47
B-61,98,8,500,0.000000,2.04
B-61,99,8,224,0.000000,2.69
B-62,0,8,433,0.000006,9.64
B-62,1,8,231,0.000000,17.41
B-62,2,8,323,0.000000,48.73
B-62,3,8,310,0.000000,3.12
B-62,4,8,228,0.000000,8.01
B-62,5,8,593,0.000000,53.56
B-62,6,8,392,0.000000,2.84
B-62,7,8,221,0.000000,3.87
B-62,8,8,125,0.000000,8.24
B-62,9,8,161,0.000000,3.91
B-62,10,8,183,0.000001,5.48
B-62,11,8,343,0.000000,33.02
B-62,12,8,263,0.000000,17.78
B-62,13,8,227,0.250000,2.08
B-62,14,8,313,0.000000,10.94
B-62,15,8,809,0.000000,47.82
B-62,16,8,231,0.000000,16.34
B-62,17,8,528,0.000000,7.86
B-62,18,8,437,0.000000,11.56
B-62,19,8,241,0.000000,5.74
B-62,20,8,306,0.000000,52.77
B-62,21,8,237,0.000000,10.37
B-62,22,8,320,0.000000,5.15
B-62,23,8,329,0.078959,41.38
B-62,24,8,225,0.000516,7.55
B-62,25,8,305,0.000000,11.80
B-62,26,8,281,0.000747,17.85
B-62,27,8,219,0.000000,7.34
B-62,28,8,260,0.000000,5.07
B-62,29,8,150,0.000000,2.19
B-62,30,8,224,0.000000,181.72
B-62,31,8,349,0.000000,52.06
B-62,32,8,173,0.000003,3.30
B-62,33,8,302,0.000000,5.33
B-62,34,8,256,0.000000,5.04
B-62,35,8,185,0.000001,41.61
B-62,36,8,236,0.000002,23.73
B-62,37,8,201,0.000000,4.98
B-62,38,8,203,0.000000,22.09
B-62,39,8,251,0.000059,33.16
B-62,40,8,500,0.000000,2.04
B-62,41,8,328,0.000010,100.25
B-62,42,8,270,0.000002,5.55
B-62,43,8,373,0.000000,135.88
B-62,44,8,216,0.000001,43.98
B-62,45,8,369,0.000000,4.05
B-62,46,8,302,0.027615,11.45
B-62,47,8,712,0.000000,32.16
B-62,48,8,558,0.000000,20.87
B-62,49,8,182,0.000000,2.84
B-62,50,8,236,0.000000,7.56
B-62,51,8,807,0.000000,96.98
B-62,52,8,177,0.000000,65.49
B-62,53,8,155,0.000000,10.58
B-62,54,8,278,0.000045,90.86
B-62,55,8,464,0.000000,8.49
B-62,56,8,276,0.000000,69.53
B-62,57,8,147,0.000000,23.68
B-62,58,8,234,0.000000,184.85
B-62,59,8,237,0.000383,3.97
B-62,60,8,176,0.000000,5.61
B-62,61,8,141,0.000000,5.66
B-62,62,8,298,0.000000,4.01
B-62,63,8,501,0.000000,75.70
B-62,64,8,307,0.000014,2.97
B-62,65,8,194,0.000000,5.12
B-62,66,8,269,0.000000,48.90
B-62,67,8,715,0.129204,18.52
B-62,68,8,203,0.000000,3.86
B-62,69,8,183,0.000000,4.55
B-62,70,8,274,0.000000,4.54
B-62,71,8,276,0.000000,5.13
B-62,72,8,552,0.003733,3.78
B-62,73,8,497,0.000000,87.55
B-62,74,8,405,0.000000,8.72
B-62,75,8,632,0.000637,14.99
B-62,76,8,320,0.000001,2.60
B-62,77,8,395,0.000000,3.58
B-62,78,8,291,0.000000,6.45
B-62,79,8,297,0.000000,2.59
B-62,80,8,340,0.000000,9.86
B-62,81,8,184,0.000000,3.66
B-62,82,8,213,0.000000,3.89
B-62,83,8,295,0.000000,4.96
B-62,84,8,210,0.000000,182.89
B-62,85,8,227,0.000165,6.85
B-62,86,8,456,0.000000,17.86
B-62,87,8,251,0.000000,94.06
B-62,88,8,323,0.000000,21.89
B-62,89,8,147,0.000000,2.67
B-62,90,8,390,0.042735,14.87
B-62,91,8,533,0.000132,13.71
B-62,92,8,146,0.000000,9.16
B-62,93,8,223,0.000015,13.98
B-62,94,8,318,0.000000,5.32
B-62,95,8,137,0.000000,13.37
B-62,96,8,230,0.000000,11.19
B-62,97,8,191,0.067350,124.19
B-62,98,8,835,0.000000,5.27
B-62,99,8,240,0.000001,10.13
B-63,0,8,167,0.000000,20.57
B-63,1,8,168,0.000000,3.86
B-63,2,8,229,0.000000,2.54
B-63,3,8,291,0.000000,3.81
B-63,4,8,195,0.000000,6.21
B-63,5,8,244,0.000000,3.18
B-63,6,8,447,0.000000,3.73
B-63,7,8,366,0.000000,9.24
B-63,8,8,235,0.000000,2.86
B-63,9,8,278,0.000000,4.85
B-63,10,8,197,0.049662,26.32
B-63,11,8,198,0.005556,2.83
B-63,12,8,380,0.000000,3.02
B-63,13,8,252,0.000000,8.85
B-63,14,8,280,0.000000,17.81
B-63,15,8,411,0.000000,8.37
B-63,16,8,199,0.000000,9.04
B-63,17,8,380,0.000519,567.62
B-63,18,8,285,0.000000,12.70
B-63,19,8,188,0.000000,4.78
B-63,20,8,229,0.000000,95.75
B-63,21,8,348,0.000000,14.05
B-63,22,8,240,0.000000,2.57
B-63,23,8,182,0.000000,25.34
B-63,24,8,164,0.000000,53.83
B-63,25,8,140,0.000000,3.85
B-63,26,8,264,0.000000,6.71
B-63,27,8,292,0.000000,112.08
B-63,28,8,209,0.000000,28.13
B-63,29,8,44,0.023760,5.49
B-63,30,8,365,0.000000,3.04
B-63,31,8,230,0.000000,126.53
B-63,32,8,143,0.000000,68.40
B-63,33,8,445,0.001413,3.44
B-63,34,8,252,0.000000,1.93
B-63,35,8,141,0.000000,11.89
B-63,36,8,289,0.000009,4.21
B-63,37,8,202,0.000000,180.48
B-63,38,8,271,0.000000,179.90
B-63,39,8,286,0.000002,59.56
B-63,40,8,320,0.000000,2.24
B-63,41,8,320,0.000000,2.22
B-63,42,8,155,0.000000,109.55
B-63,43,8,220,0.000048,4.13
B-63,44,8,364,0.000000,5.27
B-63,45,8,219,0.000000,10.64
B-63,46,8,188,0.000000,4.10
B-63,47,8,232,0.000185,72.64
B-63,48,8,260,0.000000,63.59
B-63,49,8,330,0.000000,4.45
B-63,50,8,152,0.000000,14.06
B-63,51,8,232,0.000000,2.30
B-63,52,8,199,0.000000,4.75
B-63,53,8,199,0.000002,6.54
B-63,54,8,398,0.005228,2.73
B-63,55,8,258,0.062500,3.05
B-63,56,8,369,0.000000,29.50
B-63,57,8,272,0.000000,3.97
B-63,58,8,250,0.000000,1.72
B-63,59,8,311,0.000000,7.09
B-63,60,8,313,0.000000,10.06
B-63,61,8,250,0.000000,6.03
B-63,62,8,215,0.000000,15.48
B-63,63,8,255,0.000000,18.08
B-63,64,8,152,0.000000,4.36
B-63,65,8,367,0.000000,41.05
B-63,66,8,272,0.014776,91.93
B-63,67,8,416,0.000000,4.89
B-63,68,8,242,0.000000,2.20
B-63,69,8,322,0.000000,5.88
B-63,70,8,305,0.000000,1.89
B-63,71,8,361,0.000000,32.33
B-63,72,8,192,0.000000,18.06
B-63,73,8,274,0.000000,545.58
B-63,74,8,124,0.000000,1.75
B-63,75,8,172,0.000000,3.70
B-63,76,8,302,0.021374,4.58
B-63,77,8,184,0.000000,39.43
B-63,78,8,284,0.000000,13.54
B-63,79,8,335,0.000003,52.22
B-63,80,8,43,0.000194,2.21
B-63,81,8,378,0.004167,8.03
B-63,82,8,290,0.000001,15.99
B-63,83,8,275,0.000000,33.25
B-63,84,8,233,0.000000,100.63
B-63,85,8,237,0.000001,175.12
B-63,86,8,210,0.000000,6.18
B-63,87,8,184,0.000003,2.03
B-63,88,8,228,0.000000,12.03
B-63,89,8,338,0.000000,3.77
B-63,90,8,183,0.000000,13.13
B-63,91,8,342,0.000000,103.43
B-63,92,8,210,0.000000,1.88
B-63,93,8,249,0.000006,115.88
B-63,94,8,222,0.000000,1.69
B-63,95,8,171,0.003837,141.12
B-63,96,8,133,0.000000,1.70
B-63,97,8,217,0.000000,4.04
B-63,98,8,105,0.000000,2.55
B-63,99,8,322,0.000000,93.16
B-64,0,8,755,0.000000,62.74
B-64,1,8,759,0.000001,66.09
B-64,2,8,247,0.000000,49.41
B-64,3,8,203,0.000000,22.09
B-64,4,8,297,0.000000,2.59
B-64,5,8,340,0.000000,9.86
B-64,6,8,147,0.000000,2.67
B-64,7,8,379,0.000000,16.42
B-64,8,8,137,0.000000,13.37
B-64,9,8,230,0.000000,11.19
B-64,10,8,416,0.000000,54.41
B-64,11,8,835,0.000000,5.27
B-64,12,8,404,0.000178,12.24
B-64,13,8,229,0.000000,3.85
B-64,14,8,190,0.000001,39.55
B-64,15,8,347,0.001115,8.17
B-64,16,8,282,0.000008,5.05
B-64,17,8,303,0.000000,19.79
B-64,18,8,212,0.000000,10.21
B-64,19,8,441,0.000000,2.79
B-64,20,8,475,0.000000,3.38
B-64,21,8,127,0.000278,5.88
B-64,22,8,223,0.000259,4.40
B-64,23,8,225,0.000000,12.53
B-64,24,8,144,0.000000,2.35
B-64,25,8,233,0.000000,14.35
B-64,26,8,321,0.000000,116.81
B-64,27,8,235,0.000000,3.37
B-64,28,8,151,0.000002,5.25
B-64,29,8,247,0.000000,2.64
B-64,30,8,204,0.000000,17.26
B-64,31,8,290,0.000337,6.86
B-64,32,8,149,0.000008,4.96
B-64,33,8,114,0.000262,21.03
B-64,34,8,207,0.000000,9.43
B-64,35,8,420,0.000000,2.60
B-64,36,8,185,0.000000,12.86
B-64,37,8,112,0.000000,44.71
B-64,38,8,301,0.000000,4.39
B-64,39,8,755,0.000000,62.74
B-64,40,8,759,0.000001,66.09
B-64,41,8,247,0.000000,49.41
B-64,42,8,203,0.000000,22.09
B-64,43,8,297,0.000000,2.59
B-64,44,8,340,0.000000,9.86
B-64,45,8,147,0.000000,2.67
B-64,46,8,379,0.000000,16.42
B-64,47,8,137,0.000000,13.37
B-64,48,8,230,0.000000,11.19
B-64,49,8,416,0.000000,54.41
B-64,50,8,835,0.000000,5.27
B-64,51,8,404,0.000178,12.24
B-64,52,8,229,0.000000,3.85
B-64,53,8,190,0.000001,39.55
B-64,54,8,347,0.001115,8.17
B-64,55,8,282,0.000008,5.05
B-64,56,8,303,0.000000,19.79
B-64,57,8,212,0.000000,10.21
B-64,58,8,441,0.000000,2.79
B-64,59,8,475,0.000000,3.38
B-64,60,8,127,0.000278,5.88
B-64,61,8,223,0.000259,4.40
B-64,62,8,225,0.000000,12.53
B-64,63,8,144,0.000000,2.35
B-64,64,8,233,0.000000,14.35
B-64,65,8,321,0.000000,116.81
B-64,66,8,235,0.000000,3.37
B-64,67,8,151,0.000002,5.25
B-64,68,8,247,0.000000,2.64
B-64,69,8,204,0.000000,17.26
B-64,70,8,290,0.000337,6.86
B-64,71,8,149,0.000008,4.96
B-64,72,8,114,0.000262,21.03
B-64,73,8,207,0.000000,9.43
B-64,74,8,420,0.000000,2.60
B-64,75,8,185,0.000000,12.86
B-64,76,8,112,0.000000,44.71
B-64,77,8,301,0.000000,4.39
B-64,78,8,755,0.000000,62.74
B-64,79,8,759,0.000001,66.09
B-64,80,8,247,0.000000,49.41
B-64,81,8,203,0.000000,22.09
B-64,82,8,297,0.000000,2.59
B-64,83,8,340,0.000000,9.86
B-64,84,8,147,0.000000,2.67
B-64,85,8,379,0.000000,16.42
B-64,86,8,137,0.000000,13.37
B-64,87,8,230,0.000000,11.19
B-64,88,8,416,0.000000,54.41
B-64,89,8,835,0.000000,5.27
B-64,90,8,404,0.000178,12.24
B-64,91,8,229,0.000000,3.85
B-64,92,8,190,0.000001,39.55
B-64,93,8,347,0.001115,8.17
B-64,94,8,282,0.000008,5.05
B-64,95,8,303,0.000000,19.79
B-64,96,8,212,0.000000,10.21
B-64,97,8,441,0.000000,2.79
B-64,98,8,475,0.000000,3.38
B-64,99,8,127,0.000278,5.88
B-65,0,8,759,0.000001,66.09
B-65,1,8,247,0.000000,49.41
B-65,2,8,369,0.000000,4.05
B-65,3,8,297,0.000000,2.59
B-65,4,8,147,0.000000,2.67
B-65,5,8,137,0.000000,13.37
B-65,6,8,404,0.000178,12.24
B-65,7,8,229,0.000000,3.85
B-65,8,8,416,0.000000,22.37
B-65,9,8,584,0.000000,24.26
B-65,10,8,347,0.001115,8.17
B-65,11,8,303,0.000000,19.79
B-65,12,8,212,0.000000,10.21
B-65,13,8,127,0.000278,5.88
B-65,14,8,223,0.000259,4.40
B-65,15,8,144,0.000000,2.35
B-65,16,8,180,0.000001,18.34
B-65,17,8,212,0.000003,6.20
B-65,18,8,321,0.000000,116.81
B-65,19,8,445,0.000000,2.33
B-65,20,8,247,0.000000,2.64
B-65,21,8,168,0.000000,23.43
B-65,22,8,420,0.000000,2.60
B-65,23,8,215,0.000000,62.07
B-65,24,8,112,0.000000,44.71
B-65,25,8,759,0.000001,66.09
B-65,26,8,247,0.000000,49.41
B-65,27,8,369,0.000000,4.05
B-65,28,8,297,0.000000,2.59
B-65,29,8,147,0.000000,2.67
B-65,30,8,137,0.000000,13.37
B-65,31,8,404,0.000178,12.24
B-65,32,8,229,0.000000,3.85
B-65,33,8,416,0.000000,22.37
B-65,34,8,584,0.000000,24.26
B-65,35,8,347,0.001115,8.17
B-65,36,8,303,0.000000,19.79
B-65,37,8,212,0.000000,10.21
B-65,38,8,127,0.000278,5.88
B-65,39,8,223,0.000259,4.40
B-65,40,8,144,0.000000,2.35
B-65,41,8,180,0.000001,18.34
B-65,42,8,212,0.000003,6.20
B-65,43,8,321,0.000000,116.81
B-65,44,8,445,0.000000,2.33
B-65,45,8,247,0.000000,2.64
B-65,46,8,168,0.000000,23.43
B-65,47,8,420,0.000000,2.60
B-65,48,8,215,0.000000,62.07
B-65,49,8,112,0.000000,44.71
B-65,50,8,759,0.000001,66.09
B-65,51,8,247,0.000000,49.41
B-65,52,8,369,0.000000,4.05
B-65,53,8,297,0.000000,2.59
B-65,54,8,147,0.000000,2.67
B-65,55,8,137,0.000000,13.37
B-65,56,8,404,0.000178,12.24
B-65,57,8,229,0.000000,3.85
B-65,58,8,416,0.000000,22.37
B-65,59,8,584,0.000000,24.26
B-65,60,8,347,0.001115,8.17
B-65,61,8,303,0.000000,19.79
B-65,62,8,212,0.000000,10.21
B-65,63,8,127,0.000278,5.88
B-65,64,8,223,0.000259,4.40
B-65,65,8,144,0.000000,2.35
B-65,66,8,180,0.000001,18.34
B-65,67,8,212,0.000003,6.20
B-65,68,8,321,0.000000,116.81
B-65,69,8,445,0.000000,2.33
B-65,70,8,247,0.000000,2.64
B-65,71,8,168,0.000000,23.43
B-65,72,8,420,0.000000,2.60
B-65,73,8,215,0.000000,62.07
B-65,74,8,112,0.000000,44.71
B-65,75,8,759,0.000001,66.09
B-65,76,8,247,0.000000,49.41
B-65,77,8,369,0.000000,4.05
B-65,78,8,297,0.000000,2.59
B-65,79,8,147,0.000000,2.67
B-65,80,8,137,0.000000,13.37
B-65,81,8,404,0.000178,12.24
B-65,82,8,229,0.000000,3.85
B-65,83,8,416,0.000000,22.37
B-65,84,8,584,0.000000,24.26
B-65,85,8,347,0.001115,8.17
B-65,86,8,303,0.000000,19.79
B-65,87,8,212,0.000000,10.21
B-65,88,8,127,0.000278,5.88
B-65,89,8,223,0.000259,4.40
B-65,90,8,144,0.000000,2.35
B-65,91,8,180,0.000001,18.34
B-65,92,8,212,0.000003,6.20
B-65,93,8,321,0.000000,116.81
B-65,94,8,445,0.000000,2.33
B-65,95,8,247,0.000000,2.64
B-65,96,8,168,0.000000,23.43
B-65,97,8,420,0.000000,2.60
B-65,98,8,215,0.000000,62.07
B-65,99,8,112,0.000000,44.71
B-66,0,8,756,0.000000,4.46
B-66,1,8,381,0.164207,65.72
B-66,2,8,975,0.011123,3.25
B-66,3,8,3735,0.000002,3.72
B-66,4,8,2837,0.000000,44.78
B-66,5,8,977,0.000000,21.76
B-66,6,8,549,0.000000,5.56
B-66,7,8,1115,0.000000,4.00
B-66,8,8,1483,0.000000,3.00
B-66,9,8,448,0.000079,7.67
B-66,10,8,2507,0.000003,14.20
B-66,11,8,3754,0.000429,44.21
B-66,12,8,4011,0.000001,26.60
B-66,13,8,381,0.000165,34.29
B-66,14,8,454,0.000011,12.53
B-66,15,8,380,0.000000,109.84
B-66,16,8,3995,0.000119,21.46
B-66,17,8,4055,0.001717,11.03
B-66,18,8,712,0.000001,102.17
B-66,19,8,2122,0.000000,35.71
B-66,20,8,1054,0.000000,27.66
B-66,21,8,595,0.000000,2.22
B-66,22,8,3639,0.000054,24.45
B-66,23,8,1802,0.000000,44.10
B-66,24,8,1947,0.000281,7.21
B-66,25,8,1165,0.000034,3.65
B-66,26,8,2984,0.000003,2.75
B-66,27,8,403,0.000000,2.47
B-66,28,8,904,0.000000,2.83
B-66,29,8,337,0.000031,140.02
B-66,30,8,1672,0.001816,13.80
B-66,31,8,239,0.000000,3.70
B-66,32,8,3828,0.000000,39.88
B-66,33,8,7733,0.000000,8.64
B-66,34,8,442,0.000000,3.46
B-66,35,8,580,0.000000,27.24
B-66,36,8,1481,0.000000,4.76
B-66,37,8,1639,0.000016,5.18
B-66,38,8,1048,0.000001,117.24
B-66,39,8,2269,0.000000,3.74
B-66,40,8,459,0.000001,6.60
B-66,41,8,3,0.111111,1.67
B-66,42,8,2484,0.000350,8.35
B-66,43,8,1131,0.000000,6.45
B-66,44,8,757,0.000000,12.46
B-66,45,8,398,0.000000,34.31
B-66,46,8,430,0.000000,3.52
B-66,47,8,2268,0.000000,5.57
B-66,48,8,1480,0.000000,11.70
B-66,49,8,1226,0.000000,118.56
B-66,50,8,3157,0.000000,2.92
B-66,51,8,2421,0.000000,15.39
B-66,52,8,1293,0.000005,16.23
B-66,53,8,677,0.002325,98.97
B-66,54,8,2249,0.000000,6.69
B-66,55,8,635,0.000000,32.66
B-66,56,8,2295,0.000000,12.95
B-66,57,8,2903,0.000315,47.96
B-66,58,8,2868,0.000013,5.47
B-66,59,8,436,0.000000,12.48
B-66,60,8,1967,0.000000,15.51
B-66,61,8,475,0.015387,20.78
B-66,62,8,3474,0.000000,10.15
B-66,63,8,2114,0.001259,13.57
B-66,64,8,1972,0.000000,29.33
B-66,65,8,2086,0.000000,2.56
B-66,66,8,2202,0.000000,6.19
B-66,67,8,756,0.000000,4.46
B-66,68,8,381,0.164207,65.72
B-66,69,8,975,0.011123,3.25
B-66,70,8,3735,0.000002,3.72
B-66,71,8,2837,0.000000,44.78
B-66,72,8,977,0.000000,21.76
B-66,73,8,549,0.000000,5.56
B-66,74,8,1115,0.000000,4.00
B-66,75,8,1483,0.000000,3.00
B-66,76,8,448,0.000079,7.67
B-66,77,8,2507,0.000003,14.20
B-66,78,8,3754,0.000429,44.21
B-66,79,8,4011,0.000001,26.60
B-66,80,8,381,0.000165,34.29
B-66,81,8,454,0.000011,12.53
B-66,82,8,380,0.000000,109.84
B-66,83,8,3995,0.000119,21.46
B-66,84,8,4055,0.001717,11.03
B-66,85,8,712,0.000001,102.17
B-66,86,8,2122,0.000000,35.71
B-66,87,8,1054,0.000000,27.66
B-66,88,8,595,0.000000,2.22
B-66,89,8,3639,0.000054,24.45
B-66,90,8,1802,0.000000,44.10
B-66,91,8,1947,0.000281,7.21
B-66,92,8,1165,0.000034,3.65
B-66,93,8,2984,0.000003,2.75
B-66,94,8,403,0.000000,2.47
B-66,95,8,904,0.000000,2.83
B-66,96,8,337,0.000031,140.02
B-66,97,8,1672,0.001816,13.80
B-66,98,8,239,0.000000,3.70
B-66,99,8,3828,0.000000,39.88
B-67,0,8,756,0.000000,4.46
B-67,1,8,381,0.164207,65.72
B-67,2,8,975,0.011123,3.25
B-67,3,8,3735,0.000002,3.72
B-67,4,8,2837,0.000000,44.78
B-67,5,8,977,0.000000,21.76
B-67,6,8,549,0.000000,5.56
B-67,7,8,1115,0.000000,4.00
B-67,8,8,1483,0.000000,3.00
B-67,9,8,448,0.000079,7.67
B-67,10,8,2507,0.000003,14.20
B-67,11,8,3754,0.000429,44.21
B-67,12,8,4011,0.000001,26.60
B-67,13,8,381,0.000165,34.29
B-67,14,8,454,0.000011,12.53
B-67,15,8,380,0.000000,109.84
B-67,16,8,3995,0.000119,21.46
B-67,17,8,4055,0.001717,11.03
B-67,18,8,712,0.000001,102.17
B-67,19,8,2122,0.000000,35.71
B-67,20,8,1054,0.000000,27.66
B-67,21,8,595,0.000000,2.22
B-67,22,8,3639,0.000054,24.45
B-67,23,8,1802,0.000000,44.10
B-67,24,8,1947,0.000281,7.21
B-67,25,8,1165,0.000034,3.65
B-67,26,8,2984,0.000003,2.75
B-67,27,8,403,0.000000,2.47
B-67,28,8,904,0.000000,2.83
B-67,29,8,337,0.000031,140.02
B-67,30,8,1672,0.001816,13.80
B-67,31,8,239,0.000000,3.70
B-67,32,8,3828,0.000000,39.88
B-67,33,8,7733,0.000000,8.64
B-67,34,8,442,0.000000,3.46
B-67,35,8,580,0.000000,27.24
B-67,36,8,1481,0.000000,4.76
B-67,37,8,1639,0.000016,5.18
B-67,38,8,1048,0.000001,117.24
B-67,39,8,2269,0.000000,3.74
B-67,40,8,459,0.000001,6.60
B-67,41,8,3,0.111111,1.67
B-67,42,8,2484,0.000350,8.35
B-67,43,8,1131,0.000000,6.45
B-67,44,8,757,0.000000,12.46
B-67,45,8,398,0.000000,34.31
B-67,46,8,430,0.000000,3.52
B-67,47,8,2268,0.000000,5.57
B-67,48,8,1480,0.000000,11.70
B-67,49,8,1226,0.000000,118.56
B-67,50,8,3157,0.000000,2.92
B-67,51,8,2421,0.000000,15.39
B-67,52,8,1293,0.000005,16.23
B-67,53,8,677,0.002325,98.97
B-67,54,8,2249,0.000000,6.69
B-67,55,8,635,0.000000,32.66
B-67,56,8,2295,0.000000,12.95
B-67,57,8,2903,0.000315,47.96
